time,VIX1_price,VIX1_expDate,VIX2_price,VIX2_expDate,VIX3_price,VIX3_expDate,VIX4_price,VIX4_expDate,VIX5_price,VIX5_expDate
1676046657984,20.99,1679029200000,21.92,1682053200000,22.67,1684472400000,23.05,1686891600000,23.42,1689915600000
1675960257984,23.46,1676613600000,21.2,1679029200000,21.92,1682053200000,22.64,1684472400000,22.94,1686891600000
1675873857984,20.99,1676613600000,20.31,1679029200000,21.19,1682053200000,22.05,1684472400000,22.35,1686891600000
1675787457984,19.65,1676613600000,19.4,1679029200000,20.27,1682053200000,20.97,1684472400000,21.55,1686891600000
1675701057984,20.72,1676613600000,20.16,1679029200000,20.89,1682053200000,21.7,1684472400000,22.09,1686891600000
1675441857984,18.93,1676613600000,19.59,1679029200000,20.4,1682053200000,21.25,1684472400000,21.65,1686891600000
1675355457984,19.59,1676613600000,19.7,1679029200000,20.36,1682053200000,21.22,1684472400000,21.59,1686891600000
1675269057984,18.73,1676613600000,18.87,1679029200000,19.72,1682053200000,20.44,1684472400000,20.89,1686891600000
1675182657984,20.7,1676613600000,20.17,1679029200000,20.63,1682053200000,21.23,1684472400000,21.53,1686891600000
1675096257984,21.1,1676613600000,20.75,1679029200000,21.18,1682053200000,21.79,1684472400000,22.16,1686891600000
1674837057984,19.1,1676613600000,19.54,1679029200000,20.36,1682053200000,21.08,1684472400000,21.48,1686891600000
1674750657984,19.28,1676613600000,19.75,1679029200000,20.57,1682053200000,21.32,1684472400000,21.7,1686891600000
1674664257984,19.69,1676613600000,20.14,1679029200000,20.88,1682053200000,21.58,1684472400000,22.2,1686891600000
1674577857984,19.74,1676613600000,20.19,1679029200000,20.85,1682053200000,21.63,1684472400000,22.01,1686891600000
1674491457984,20.16,1676613600000,20.71,1679029200000,21.67,1682053200000,22.22,1684472400000,22.7,1686891600000
1674232257984,19.96,1676613600000,20.81,1679029200000,21.65,1682053200000,22.38,1684472400000,22.85,1686891600000
1674145857984,20.55,1676613600000,21.53,1679029200000,22.43,1682053200000,23.16,1684472400000,23.62,1686891600000
1674059457984,20.34,1676613600000,21.36,1679029200000,22.26,1682053200000,23.05,1684472400000,23.57,1686891600000
1673973057984,19.4,1676613600000,20.52,1679029200000,21.46,1682053200000,22.3,1684472400000,22.9,1686891600000
1673627457984,18.86,1676613600000,20.16,1679029200000,21.16,1682053200000,22.04,1684472400000,22.55,1686891600000
1673541057984,16.23,1674194400000,19.33,1676613600000,20.62,1679029200000,21.65,1682053200000,22.48,1684472400000
1673454657984,22.55,1674194400000,21.61,1676613600000,22.18,1679029200000,22.79,1682053200000,23.43,1684472400000
1673368257984,21.13,1674194400000,21.21,1676613600000,21.94,1679029200000,22.85,1682053200000,23.37,1684472400000
1673281857984,22.18,1674194400000,22.47,1676613600000,23.03,1679029200000,23.85,1682053200000,24.32,1684472400000
1673022657984,19.94,1674194400000,21.65,1676613600000,22.47,1679029200000,23.39,1682053200000,23.9,1684472400000
1672936257984,21.98,1674194400000,22.62,1676613600000,23.4,1679029200000,24.27,1682053200000,24.88,1684472400000
1672849857984,21.21,1674194400000,22.26,1676613600000,23.1,1679029200000,24.03,1682053200000,24.71,1684472400000
1672763457984,22.45,1674194400000,23.16,1676613600000,24,1679029200000,24.83,1682053200000,25.5,1684472400000
1672417857984,21.34,1674194400000,22.75,1676613600000,23.8,1679029200000,24.68,1682053200000,25.34,1684472400000
1672331457984,21.26,1674194400000,22.64,1676613600000,23.61,1679029200000,24.5,1682053200000,25.2,1684472400000
1672245057984,22.14,1674194400000,23.37,1676613600000,24.23,1679029200000,25.1,1682053200000,25.75,1684472400000
1672158657984,21.52,1674194400000,23,1676613600000,23.98,1679029200000,24.88,1682053200000,25.58,1684472400000
1671813057984,20.73,1674194400000,22.69,1676613600000,23.97,1679029200000,24.79,1682053200000,25.41,1684472400000
1671726657984,21.92,1674194400000,23.55,1676613600000,24.68,1679029200000,25.4,1682053200000,26.16,1684472400000
1671640257984,20.04,1674194400000,21.94,1676613600000,23.09,1679029200000,24.2,1682053200000,25.01,1684472400000
1671553857984,21.39,1674194400000,23.11,1676613600000,24.17,1679029200000,25.18,1682053200000,25.97,1684472400000
1671467457984,22.24,1674194400000,23.76,1676613600000,24.92,1679029200000,25.67,1682053200000,26.43,1684472400000
1671208257984,22.25,1674194400000,23.95,1676613600000,25.06,1679029200000,25.95,1682053200000,26.65,1684472400000
1671121857984,22.35,1674194400000,23.93,1676613600000,25.02,1679029200000,25.86,1682053200000,26.6,1684472400000
1671035457984,20.59,1674194400000,22.27,1676613600000,23.45,1679029200000,24.37,1682053200000,25.12,1684472400000
1670949057984,22.26,1674194400000,23.46,1676613600000,24.34,1679029200000,25.03,1682053200000,25.63,1684472400000
1670862657984,24.62,1674194400000,25.16,1676613600000,25.72,1679029200000,26.2,1682053200000,26.8,1684472400000
1670603457984,23.55,1674194400000,24.63,1676613600000,25.49,1679029200000,26.11,1682053200000,26.75,1684472400000
1670517057984,27.95,1671170400000,23.07,1674194400000,24.16,1676613600000,25.01,1679029200000,25.62,1682053200000
1670430657984,28.02,1671170400000,23.69,1674194400000,24.68,1676613600000,25.49,1679029200000,26.11,1682053200000
1670344257984,27.24,1671170400000,23.15,1674194400000,24.2,1676613600000,25.07,1679029200000,25.75,1682053200000
1670257857984,24.3,1671170400000,21.93,1674194400000,23.26,1676613600000,24.37,1679029200000,25.2,1682053200000
1669998657984,21.1,1671170400000,20.76,1674194400000,22.34,1676613600000,23.61,1679029200000,24.62,1682053200000
1669912257984,21.86,1671170400000,21.36,1674194400000,22.91,1676613600000,23.97,1679029200000,24.88,1682053200000
1669825857984,22.44,1671170400000,21.86,1674194400000,23.25,1676613600000,24.25,1679029200000,25.19,1682053200000
1669739457984,23.4,1671170400000,23.19,1674194400000,24.47,1676613600000,25.44,1679029200000,26.34,1682053200000
1669653057984,23.22,1671170400000,23.4,1674194400000,24.73,1676613600000,25.71,1679029200000,26.54,1682053200000
1669393857984,20.66,1671170400000,21.84,1674194400000,23.48,1676613600000,24.48,1679029200000,25.36,1682053200000
1669221057984,20.46,1671170400000,21.68,1674194400000,23.34,1676613600000,24.29,1679029200000,25.19,1682053200000
1669134657984,21.47,1671170400000,22.23,1674194400000,23.79,1676613600000,24.75,1679029200000,25.54,1682053200000
1669048257984,22.45,1671170400000,23.2,1674194400000,24.69,1676613600000,25.6,1679029200000,26.43,1682053200000
1668789057984,23.09,1671170400000,23.98,1674194400000,25.33,1676613600000,26.19,1679029200000,26.95,1682053200000
1668702657984,23.94,1671170400000,24.56,1674194400000,25.83,1676613600000,26.63,1679029200000,27.33,1682053200000
1668616257984,24.12,1671170400000,24.79,1674194400000,26.03,1676613600000,26.81,1679029200000,27.47,1682053200000
1668529857984,24.7,1671170400000,25.5,1674194400000,26.63,1676613600000,27.36,1679029200000,28,1682053200000
1668443457984,24.11,1671170400000,24.98,1674194400000,26.23,1676613600000,26.95,1679029200000,27.61,1682053200000
1668184257984,23.67,1671170400000,24.77,1674194400000,25.99,1676613600000,26.67,1679029200000,27.3,1682053200000
1668097857984,25.11,1668751200000,24.85,1671170400000,25.5,1674194400000,26.44,1676613600000,26.94,1679029200000
1668011457984,29.03,1668751200000,27.36,1671170400000,27.46,1674194400000,28.18,1676613600000,28.58,1679029200000
1667925057984,28.33,1668751200000,26.74,1671170400000,26.7,1674194400000,27.39,1676613600000,27.77,1679029200000
1667838657984,26.43,1668751200000,25.59,1671170400000,25.79,1674194400000,26.62,1676613600000,27.05,1679029200000
1667575857984,25.88,1668751200000,25.8,1671170400000,26.1,1674194400000,26.86,1676613600000,27.31,1679029200000
1667489457984,26.83,1668751200000,26.34,1671170400000,26.49,1674194400000,27.15,1676613600000,27.58,1679029200000
1667403057984,27.38,1668751200000,26.9,1671170400000,27.08,1674194400000,27.66,1676613600000,28.12,1679029200000
1667316657984,27.72,1668751200000,26.6,1671170400000,26.59,1674194400000,27.18,1676613600000,27.63,1679029200000
1667230257984,27.37,1668751200000,26.68,1671170400000,26.82,1674194400000,27.46,1676613600000,27.95,1679029200000
1666971057984,26.79,1668751200000,26.58,1671170400000,26.9,1674194400000,27.49,1676613600000,27.96,1679029200000
1666884657984,28.6,1668751200000,28.07,1671170400000,28.32,1674194400000,28.9,1676613600000,29.27,1679029200000
1666798257984,28.32,1668751200000,28.14,1671170400000,28.46,1674194400000,29.07,1676613600000,29.47,1679029200000
1666711857984,29.35,1668751200000,29.13,1671170400000,29.35,1674194400000,29.88,1676613600000,30.19,1679029200000
1666625457984,30.62,1668751200000,30.26,1671170400000,30.44,1674194400000,30.81,1676613600000,31.11,1679029200000
1666366257984,29.94,1668751200000,30.22,1671170400000,30.53,1674194400000,30.97,1676613600000,31.32,1679029200000
1666279857984,30.09,1668751200000,30.41,1671170400000,30.83,1674194400000,31.24,1676613600000,31.64,1679029200000
1666193457984,30.79,1668751200000,31.09,1671170400000,31.36,1674194400000,31.73,1676613600000,32.02,1679029200000
1666107057984,30.42,1668751200000,30.73,1671170400000,31,1674194400000,31.3,1676613600000,31.66,1679029200000
1666020657984,31.17,1668751200000,31.56,1671170400000,31.75,1674194400000,32.07,1676613600000,32.41,1679029200000
1665761457984,31.62,1668751200000,32.23,1671170400000,32.49,1674194400000,32.93,1676613600000,33.07,1679029200000
1665675057984,31.75,1666328400000,31.39,1668751200000,31.79,1671170400000,31.87,1674194400000,32.11,1676613600000
1665588657984,34.72,1666328400000,32.98,1668751200000,33.16,1671170400000,33.17,1674194400000,33.39,1676613600000
1665502257984,34.34,1666328400000,33.25,1668751200000,33.41,1671170400000,33.4,1674194400000,33.67,1676613600000
1665415857984,31.7,1666328400000,32.3,1668751200000,32.68,1671170400000,32.8,1674194400000,33.08,1676613600000
1665156657984,30.16,1666328400000,31.51,1668751200000,32.05,1671170400000,32.23,1674194400000,32.6,1676613600000
1665070257984,30.05,1666328400000,30.36,1668751200000,30.74,1671170400000,30.93,1674194400000,31.28,1676613600000
1664983857984,27.69,1666328400000,28.71,1668751200000,29.28,1671170400000,29.62,1674194400000,30.09,1676613600000
1664897457984,28.54,1666328400000,29.24,1668751200000,29.62,1671170400000,29.85,1674194400000,30.22,1676613600000
1664811057984,29.63,1666328400000,30.28,1668751200000,30.7,1671170400000,30.86,1674194400000,31.16,1676613600000
1664551857984,31.29,1666328400000,31.71,1668751200000,32.02,1671170400000,32,1674194400000,32.28,1676613600000
1664465457984,31.62,1666328400000,31.8,1668751200000,31.95,1671170400000,31.93,1674194400000,32.26,1676613600000
1664379057984,30.04,1666328400000,30.47,1668751200000,30.75,1671170400000,30.91,1674194400000,31.3,1676613600000
1664292657984,32.4,1666328400000,32.43,1668751200000,32.4,1671170400000,32.28,1674194400000,32.51,1676613600000
1664206257984,32.27,1666328400000,32.13,1668751200000,32.05,1671170400000,31.85,1674194400000,32.08,1676613600000
1663947057984,29.81,1666328400000,30.33,1668751200000,30.45,1671170400000,30.47,1674194400000,30.8,1676613600000
1663860657984,27.25,1666328400000,27.99,1668751200000,28.26,1671170400000,28.44,1674194400000,28.95,1676613600000
1663774257984,27.97,1666328400000,28.51,1668751200000,28.81,1671170400000,28.9,1674194400000,29.4,1676613600000
1663687857984,27.09,1666328400000,27.57,1668751200000,27.9,1671170400000,28.08,1674194400000,28.62,1676613600000
1663601457984,25.66,1666328400000,26.46,1668751200000,27,1671170400000,27.29,1674194400000,27.88,1676613600000
1663342257984,26.13,1666328400000,27.1,1668751200000,27.63,1671170400000,27.89,1674194400000,28.5,1676613600000
1663255857984,26.06,1666328400000,27.04,1668751200000,27.59,1671170400000,27.89,1674194400000,28.51,1676613600000
1663169457984,25.99,1666328400000,27.05,1668751200000,27.47,1671170400000,27.77,1674194400000,28.37,1676613600000
1663083057984,26.95,1666328400000,27.64,1668751200000,28,1671170400000,28.23,1674194400000,28.71,1676613600000
1662996657984,23.8,1666328400000,24.81,1668751200000,25.42,1671170400000,25.85,1674194400000,26.49,1676613600000
1662737457984,23.09,1666328400000,24.5,1668751200000,25.36,1671170400000,25.94,1674194400000,26.61,1676613600000
1662651057984,22.4,1663304400000,23.87,1666328400000,25.05,1668751200000,25.75,1671170400000,26.24,1674194400000
1662564657984,24.03,1663304400000,24.72,1666328400000,25.74,1668751200000,26.37,1671170400000,26.77,1674194400000
1662478257984,26.98,1663304400000,26.79,1666328400000,27.45,1668751200000,27.85,1671170400000,28.1,1674194400000
1662132657984,24.32,1663304400000,25.51,1666328400000,26.36,1668751200000,26.92,1671170400000,27.31,1674194400000
1662046257984,24.75,1663304400000,25.55,1666328400000,26.38,1668751200000,26.94,1671170400000,27.33,1674194400000
1661959857984,25.05,1663304400000,25.76,1666328400000,26.61,1668751200000,27.25,1671170400000,27.55,1674194400000
1661873457984,25.41,1663304400000,26.15,1666328400000,26.95,1668751200000,27.52,1671170400000,27.75,1674194400000
1661787057984,25.45,1663304400000,26.18,1666328400000,26.91,1668751200000,27.48,1671170400000,27.84,1674194400000
1661527857984,24.66,1663304400000,25.75,1666328400000,26.58,1668751200000,27.24,1671170400000,27.57,1674194400000
1661441457984,20.52,1663304400000,22.65,1666328400000,24.04,1668751200000,24.98,1671170400000,25.63,1674194400000
1661355057984,21.65,1663304400000,23.61,1666328400000,24.83,1668751200000,25.78,1671170400000,26.23,1674194400000
1661268657984,23.16,1663304400000,24.83,1666328400000,25.94,1668751200000,26.61,1671170400000,27.06,1674194400000
1661182257984,22.89,1663304400000,24.86,1666328400000,26.04,1668751200000,26.75,1671170400000,27.17,1674194400000
1660923057984,20.1,1663304400000,22.78,1666328400000,24.31,1668751200000,25.28,1671170400000,25.89,1674194400000
1660836657984,19.28,1663304400000,21.83,1666328400000,23.37,1668751200000,24.39,1671170400000,25.1,1674194400000
1660750257984,19.83,1663304400000,22.18,1666328400000,23.59,1668751200000,24.66,1671170400000,25.32,1674194400000
1660663857984,19.74,1663304400000,22.03,1666328400000,23.34,1668751200000,24.3,1671170400000,24.93,1674194400000
1660577457984,20.13,1663304400000,22.18,1666328400000,23.41,1668751200000,24.43,1671170400000,25.05,1674194400000
1660318257984,20.15,1663304400000,22.25,1666328400000,23.56,1668751200000,24.49,1671170400000,25.16,1674194400000
1660231857984,17.4,1660885200000,20.82,1663304400000,22.74,1666328400000,23.98,1668751200000,24.99,1671170400000
1660145457984,17.6,1660885200000,20.58,1663304400000,22.55,1666328400000,23.79,1668751200000,24.81,1671170400000
1660059057984,20.68,1660885200000,22.4,1663304400000,24,1666328400000,25.05,1668751200000,25.92,1671170400000
1659972657984,19.69,1660885200000,22.01,1663304400000,23.75,1666328400000,24.89,1668751200000,25.74,1671170400000
1659713457984,19.48,1660885200000,21.83,1663304400000,23.66,1666328400000,24.81,1668751200000,25.62,1671170400000
1659627057984,19.8,1660885200000,22.13,1663304400000,23.84,1666328400000,24.95,1668751200000,25.72,1671170400000
1659540657984,20.37,1660885200000,22.43,1663304400000,24.03,1666328400000,25.04,1668751200000,25.76,1671170400000
1659454257984,22.74,1660885200000,24.18,1663304400000,25.5,1666328400000,26.32,1668751200000,26.93,1671170400000
1659367857984,21.61,1660885200000,23.24,1663304400000,24.72,1666328400000,25.58,1668751200000,26.25,1671170400000
1659108657984,19.94,1660885200000,22.05,1663304400000,23.7,1666328400000,24.72,1668751200000,25.52,1671170400000
1659022257984,21.3,1660885200000,22.8,1663304400000,24.43,1666328400000,25.22,1668751200000,26,1671170400000
1658935857984,22.21,1660885200000,23.95,1663304400000,25.29,1666328400000,26.24,1668751200000,26.88,1671170400000
1658849457984,23.88,1660885200000,25.09,1663304400000,26.47,1666328400000,27.24,1668751200000,27.9,1671170400000
1658763057984,22.53,1660885200000,24.17,1663304400000,25.83,1666328400000,26.72,1668751200000,27.41,1671170400000
1658503857984,22.58,1660885200000,24.4,1663304400000,25.97,1666328400000,26.94,1668751200000,27.71,1671170400000
1658417457984,22.83,1660885200000,24.64,1663304400000,26.21,1666328400000,27.06,1668751200000,27.85,1671170400000
1658331057984,23.84,1660885200000,25.4,1663304400000,26.71,1666328400000,27.59,1668751200000,28.26,1671170400000
1658244657984,24.47,1660885200000,26,1663304400000,27.32,1666328400000,28.13,1668751200000,28.78,1671170400000
1658158257984,25.3,1660885200000,26.63,1663304400000,27.86,1666328400000,28.68,1668751200000,29.28,1671170400000
1657899057984,24.36,1660885200000,25.81,1663304400000,27.21,1666328400000,28.04,1668751200000,28.68,1671170400000
1657812657984,26.41,1660885200000,27.54,1663304400000,28.72,1666328400000,29.39,1668751200000,29.92,1671170400000
1657726257984,26.68,1660885200000,27.65,1663304400000,28.68,1666328400000,29.29,1668751200000,29.83,1671170400000
